Date,Close_BTC,High_BTC,Low_BTC,Open_BTC,Volume_BTC,Close_GOLD,High,Low,Open,Volume,Close_SP500,High,Low,Open,Volume,Close_FED,High,Low,Open,Volume
,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,GC=F,GC=F,GC=F,GC=F,GC=F,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^IRX,^IRX,^IRX,^IRX,^IRX
2020-10-31,13780.9951171875,14028.2138671875,13457.5302734375,13546.5322265625,30306464719,1877.4000244140625,1886.5999755859375,1862.800048828125,1862.800048828125,725.0,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000.0,0.08299999684095383,0.08299999684095383,0.07999999821186066,0.08299999684095383,0.0
2020-11-01,13737.109375,13862.033203125,13628.3779296875,13780.9951171875,24453857900,1877.4000244140625,1886.5999755859375,1862.800048828125,1862.800048828125,725.0,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000.0,0.08299999684095383,0.08299999684095383,0.07999999821186066,0.08299999684095383,0.0
2020-11-02,13550.4892578125,13808.3232421875,13243.16015625,13737.0322265625,30771455468,1890.4000244140625,1894.699951171875,1872.9000244140625,1872.9000244140625,190.0,3310.239990234375,3330.139892578125,3279.739990234375,3296.199951171875,4314690000.0,0.08299999684095383,0.08299999684095383,0.07999999821186066,0.08299999684095383,0.0
2020-11-03,13950.30078125,13984.9814453125,13325.44140625,13550.451171875,29869951617,1908.5,1908.5,1891.5,1891.5,712.0,3369.159912109375,3389.489990234375,3336.25,3336.25,4241380000.0,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.0
2020-11-04,14133.70703125,14218.7666015625,13580.4716796875,13950.48828125,35116364962,1894.5999755859375,1907.0,1885.300048828125,1893.800048828125,782.0,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000.0,0.08299999684095383,0.08799999952316284,0.08299999684095383,0.08799999952316284,0.0
2020-11-05,15579.8486328125,15706.404296875,14102.0888671875,14133.7333984375,40856321439,1945.300048828125,1948.0,1901.699951171875,1901.699951171875,135.0,3510.449951171875,3529.050048828125,3485.739990234375,3485.739990234375,4858150000.0,0.08500000089406967,0.08500000089406967,0.08299999684095383,0.08500000089406967,0.0
2020-11-06,15565.880859375,15903.4375,15226.83984375,15579.7294921875,39837841971,1950.300048828125,1958.800048828125,1940.800048828125,1940.800048828125,304.0,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000.0,0.08299999684095383,0.08500000089406967,0.07999999821186066,0.08500000089406967,0.0
2020-11-07,14833.75390625,15737.095703125,14423.203125,15565.880859375,35024953706,1950.300048828125,1958.800048828125,1940.800048828125,1940.800048828125,304.0,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000.0,0.08299999684095383,0.08500000089406967,0.07999999821186066,0.08500000089406967,0.0
2020-11-08,15479.5673828125,15637.3203125,14744.1103515625,14833.75390625,26632075029,1950.300048828125,1958.800048828125,1940.800048828125,1940.800048828125,304.0,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000.0,0.08299999684095383,0.08500000089406967,0.07999999821186066,0.08500000089406967,0.0
2020-11-09,15332.3154296875,15785.13671875,14865.529296875,15479.595703125,34149115566,1853.199951171875,1963.199951171875,1847.0999755859375,1955.5999755859375,745.0,3550.5,3645.989990234375,3547.47998046875,3583.0400390625,8570510000.0,0.08799999952316284,0.08799999952316284,0.08299999684095383,0.08500000089406967,0.0
2020-11-10,15290.90234375,15450.3291015625,15124.9599609375,15332.3505859375,25574938143,1875.4000244140625,1885.300048828125,1871.199951171875,1879.300048828125,276.0,3545.530029296875,3557.219970703125,3511.909912109375,3543.260009765625,6037470000.0,0.09000000357627869,0.0949999988079071,0.09000000357627869,0.0949999988079071,0.0
2020-11-11,15701.33984375,15916.2607421875,15290.0068359375,15290.9091796875,29772374934,1860.699951171875,1878.800048828125,1855.5,1878.800048828125,222.0,3572.659912109375,3581.159912109375,3557.0,3563.219970703125,4635560000.0,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.0
2020-11-12,16276.34375,16305.00390625,15534.771484375,15701.298828125,34175758344,1872.5999755859375,1878.5,1866.5999755859375,1869.0,220.0,3537.010009765625,3569.02001953125,3518.580078125,3562.669921875,4909660000.0,0.08500000089406967,0.08799999952316284,0.08299999684095383,0.08500000089406967,0.0
2020-11-13,16317.80859375,16463.177734375,15992.15234375,16276.4404296875,31599492172,1885.699951171875,1890.0999755859375,1876.800048828125,1877.0,240.0,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000.0,0.08299999684095383,0.08500000089406967,0.08299999684095383,0.08500000089406967,0.0
2020-11-14,16068.138671875,16317.80859375,15749.193359375,16317.80859375,27481710135,1885.699951171875,1890.0999755859375,1876.800048828125,1877.0,240.0,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000.0,0.08299999684095383,0.08500000089406967,0.08299999684095383,0.08500000089406967,0.0
2020-11-15,15955.587890625,16123.1103515625,15793.5341796875,16068.1396484375,23653867583,1885.699951171875,1890.0999755859375,1876.800048828125,1877.0,240.0,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000.0,0.08299999684095383,0.08500000089406967,0.08299999684095383,0.08500000089406967,0.0
2020-11-16,16716.111328125,16816.181640625,15880.7060546875,15955.5771484375,31526766675,1887.300048828125,1887.300048828125,1871.0,1874.5999755859375,6.0,3626.909912109375,3628.510009765625,3600.159912109375,3600.159912109375,5295510000.0,0.07500000298023224,0.08500000089406967,0.07500000298023224,0.08500000089406967,0.0
2020-11-17,17645.40625,17782.919921875,16564.544921875,16685.69140625,39006849170,1884.5,1888.4000244140625,1884.5,1888.4000244140625,59.0,3609.530029296875,3623.110107421875,3588.679931640625,3610.31005859375,4812180000.0,0.07999999821186066,0.08500000089406967,0.07999999821186066,0.08500000089406967,0.0
2020-11-18,17804.005859375,18393.94921875,17352.90625,17645.19140625,49064800278,1873.5,1873.5,1873.5,1873.5,152.0,3567.7900390625,3619.090087890625,3567.330078125,3612.090087890625,5284810000.0,0.07500000298023224,0.08299999684095383,0.07500000298023224,0.07999999821186066,0.0
2020-11-19,17817.08984375,18119.546875,17382.5546875,17803.861328125,36985055355,1861.0999755859375,1865.800048828125,1856.0,1865.800048828125,59.0,3581.8701171875,3585.219970703125,3543.840087890625,3559.409912109375,4363370000.0,0.05999999865889549,0.06499999761581421,0.04800000041723251,0.06499999761581421,0.0
2020-11-20,18621.314453125,18773.2265625,17765.794921875,17817.083984375,36992873940,1872.5999755859375,1872.5999755859375,1871.199951171875,1871.199951171875,1900.0,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000.0,0.057999998331069946,0.05999999865889549,0.057999998331069946,0.057999998331069946,0.0
2020-11-21,18642.232421875,18936.62109375,18444.359375,18621.31640625,39650210707,1872.5999755859375,1872.5999755859375,1871.199951171875,1871.199951171875,1900.0,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000.0,0.057999998331069946,0.05999999865889549,0.057999998331069946,0.057999998331069946,0.0
2020-11-22,18370.001953125,18688.96875,17671.384765625,18642.232421875,41280434226,1872.5999755859375,1872.5999755859375,1871.199951171875,1871.199951171875,1900.0,3557.5400390625,3581.22998046875,3556.85009765625,3579.31005859375,4236370000.0,0.057999998331069946,0.05999999865889549,0.057999998331069946,0.057999998331069946,0.0
2020-11-23,18364.12109375,18711.42578125,18000.796875,18370.017578125,42741112308,1837.800048828125,1837.800048828125,1829.199951171875,1834.800048828125,843.0,3577.590087890625,3589.81005859375,3552.77001953125,3566.820068359375,5057550000.0,0.07000000029802322,0.07000000029802322,0.05999999865889549,0.05999999865889549,0.0
2020-11-24,19107.46484375,19348.271484375,18128.65625,18365.015625,51469565009,1804.800048828125,1829.300048828125,1799.300048828125,1829.300048828125,1041.0,3635.409912109375,3642.31005859375,3594.52001953125,3594.52001953125,6280290000.0,0.07999999821186066,0.08500000089406967,0.07999999821186066,0.08500000089406967,0.0
2020-11-25,18732.12109375,19390.96484375,18581.146484375,19104.41015625,43710357371,1805.699951171875,1805.699951171875,1801.4000244140625,1801.4000244140625,205754.0,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000.0,0.07999999821186066,0.08299999684095383,0.07999999821186066,0.07999999821186066,0.0
2020-11-26,17150.623046875,18866.28515625,16351.03515625,18729.83984375,61396835737,1805.699951171875,1805.699951171875,1801.4000244140625,1801.4000244140625,205754.0,3629.64990234375,3635.5,3617.760009765625,3635.5,4910440000.0,0.07999999821186066,0.08299999684095383,0.07999999821186066,0.07999999821186066,0.0
2020-11-27,17108.40234375,17445.0234375,16526.423828125,17153.9140625,38886494645,1781.9000244140625,1817.0,1770.699951171875,1806.0999755859375,71804.0,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000.0,0.0729999989271164,0.08500000089406967,0.0729999989271164,0.08299999684095383,0.0
2020-11-28,17717.4140625,17853.939453125,16910.65234375,17112.93359375,32601040734,1781.9000244140625,1817.0,1770.699951171875,1806.0999755859375,71804.0,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000.0,0.0729999989271164,0.08500000089406967,0.0729999989271164,0.08299999684095383,0.0
2020-11-29,18177.484375,18283.62890625,17559.1171875,17719.634765625,31133957704,1781.9000244140625,1817.0,1770.699951171875,1806.0999755859375,71804.0,3638.35009765625,3644.31005859375,3629.330078125,3638.550048828125,2778390000.0,0.0729999989271164,0.08500000089406967,0.0729999989271164,0.08299999684095383,0.0
2020-11-30,19625.8359375,19749.263671875,18178.322265625,18178.322265625,47728480399,1775.699951171875,1787.199951171875,1762.300048828125,1785.0,3145.0,3621.6298828125,3634.179931640625,3594.389892578125,3634.179931640625,6308410000.0,0.07500000298023224,0.07500000298023224,0.0729999989271164,0.07500000298023224,0.0
2020-12-01,18802.998046875,19845.974609375,18321.921875,19633.76953125,49633658712,1814.0999755859375,1815.9000244140625,1774.9000244140625,1775.0,1859.0,3662.449951171875,3678.449951171875,3645.8701171875,3645.8701171875,5418480000.0,0.07999999821186066,0.08299999684095383,0.07999999821186066,0.07999999821186066,0.0
2020-12-02,19201.091796875,19308.330078125,18347.71875,18801.744140625,37387697139,1825.699951171875,1830.0,1807.800048828125,1811.300048828125,771.0,3669.010009765625,3670.9599609375,3644.840087890625,3653.780029296875,5041250000.0,0.07500000298023224,0.07999999821186066,0.07500000298023224,0.07999999821186066,0.0
2020-12-03,19445.3984375,19566.19140625,18925.78515625,19205.92578125,31930317405,1836.800048828125,1842.0,1825.300048828125,1829.199951171875,1765.0,3666.719970703125,3682.72998046875,3657.169921875,3668.280029296875,5065340000.0,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.0
2020-12-04,18699.765625,19511.404296875,18697.193359375,19446.966796875,33872388058,1835.9000244140625,1847.5999755859375,1828.199951171875,1840.699951171875,1213.0,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000.0,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.0
2020-12-05,19154.23046875,19160.44921875,18590.193359375,18698.384765625,27242455064,1835.9000244140625,1847.5999755859375,1828.199951171875,1840.699951171875,1213.0,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000.0,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.0
2020-12-06,19345.12109375,19390.5,18897.89453125,19154.1796875,25293775714,1835.9000244140625,1847.5999755859375,1828.199951171875,1840.699951171875,1213.0,3699.1201171875,3699.199951171875,3670.93994140625,3670.93994140625,5099620000.0,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.0
2020-12-07,19191.630859375,19411.828125,18931.142578125,19343.12890625,26896357742,1861.800048828125,1866.9000244140625,1820.800048828125,1836.5,1427.0,3691.9599609375,3697.409912109375,3678.8798828125,3694.72998046875,4804500000.0,0.07000000029802322,0.07800000160932541,0.07000000029802322,0.07500000298023224,0.0
2020-12-08,18321.14453125,19283.478515625,18269.9453125,19191.529296875,31692288756,1870.800048828125,1875.800048828125,1861.800048828125,1863.0,121.0,3702.25,3708.449951171875,3678.830078125,3683.050048828125,4584390000.0,0.06800000369548798,0.0729999989271164,0.06800000369548798,0.0729999989271164,0.0
2020-12-09,18553.916015625,18626.29296875,17935.546875,18320.884765625,34420373071,1834.5999755859375,1867.0999755859375,1827.0,1867.0999755859375,215.0,3672.820068359375,3712.389892578125,3660.5400390625,3705.97998046875,5232800000.0,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.0
2020-12-10,18264.9921875,18553.298828125,17957.064453125,18553.298828125,25547132265,1833.5999755859375,1849.0999755859375,1828.0,1833.199951171875,177.0,3668.10009765625,3678.489990234375,3645.179931640625,3659.1298828125,4658480000.0,0.07000000029802322,0.07000000029802322,0.06499999761581421,0.06499999761581421,0.0
2020-12-11,18058.904296875,18268.453125,17619.533203125,18263.9296875,27919640985,1839.800048828125,1846.0,1829.0999755859375,1838.5,109.0,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000.0,0.06499999761581421,0.06800000369548798,0.06499999761581421,0.06499999761581421,0.0
2020-12-12,18803.65625,18919.55078125,18046.041015625,18051.3203125,21752580802,1839.800048828125,1846.0,1829.0999755859375,1838.5,109.0,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000.0,0.06499999761581421,0.06800000369548798,0.06499999761581421,0.06499999761581421,0.0
2020-12-13,19142.3828125,19381.53515625,18734.33203125,18806.765625,25450468637,1839.800048828125,1846.0,1829.0999755859375,1838.5,109.0,3663.4599609375,3665.909912109375,3633.39990234375,3656.080078125,4375470000.0,0.06499999761581421,0.06800000369548798,0.06499999761581421,0.06499999761581421,0.0
2020-12-14,19246.64453125,19305.099609375,19012.708984375,19144.4921875,22473997681,1828.699951171875,1835.699951171875,1822.699951171875,1835.5,258.0,3647.489990234375,3697.610107421875,3645.840087890625,3675.27001953125,4623850000.0,0.05999999865889549,0.07000000029802322,0.05999999865889549,0.07000000029802322,0.0
2020-12-15,19417.076171875,19525.0078125,19079.841796875,19246.919921875,26741982541,1852.300048828125,1853.5999755859375,1833.199951171875,1833.5,961.0,3694.6201171875,3695.2900390625,3659.6201171875,3666.409912109375,4387080000.0,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.07000000029802322,0.0
2020-12-16,21310.59765625,21458.908203125,19298.31640625,19418.818359375,44409011479,1856.0999755859375,1864.699951171875,1850.5,1856.5,1090.0,3701.169921875,3711.27001953125,3688.570068359375,3696.25,4067040000.0,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.07500000298023224,0.0
2020-12-17,22805.162109375,23642.66015625,21234.67578125,21308.3515625,71378606374,1887.199951171875,1896.199951171875,1874.199951171875,1874.199951171875,414.0,3722.47998046875,3725.1201171875,3710.8701171875,3713.64990234375,4192810000.0,0.07999999821186066,0.08299999684095383,0.07500000298023224,0.07500000298023224,0.0
2020-12-18,23137.9609375,23238.6015625,22399.8125,22806.796875,40387896275,1885.699951171875,1889.5,1882.300048828125,1882.4000244140625,276.0,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2020-12-19,23869.83203125,24085.85546875,22826.47265625,23132.865234375,38487546580,1885.699951171875,1889.5,1882.300048828125,1882.4000244140625,276.0,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2020-12-20,23477.294921875,24209.66015625,23147.7109375,23861.765625,37844228422,1885.699951171875,1889.5,1882.300048828125,1882.4000244140625,276.0,3709.409912109375,3726.699951171875,3685.840087890625,3722.389892578125,7097100000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2020-12-21,22803.08203125,24059.982421875,22159.3671875,23474.455078125,45852713981,1879.199951171875,1908.0,1869.0999755859375,1884.800048828125,136.0,3694.919921875,3702.89990234375,3636.47998046875,3684.280029296875,4748580000.0,0.07800000160932541,0.07999999821186066,0.07500000298023224,0.07999999821186066,0.0
2020-12-22,23783.029296875,23789.90234375,22430.60546875,22794.0390625,44171632681,1866.5999755859375,1882.199951171875,1861.0,1882.199951171875,233.0,3687.260009765625,3698.260009765625,3676.159912109375,3698.080078125,4053310000.0,0.07800000160932541,0.08500000089406967,0.07500000298023224,0.08500000089406967,0.0
2020-12-23,23241.345703125,24024.490234375,22802.646484375,23781.974609375,51146161904,1874.699951171875,1878.800048828125,1864.5,1867.0,82.0,3690.010009765625,3711.239990234375,3689.280029296875,3693.419921875,3779160000.0,0.07500000298023224,0.07999999821186066,0.07500000298023224,0.07500000298023224,0.0
2020-12-24,23735.94921875,23768.337890625,22777.59765625,23240.203125,41080759713,1879.9000244140625,1879.9000244140625,1875.699951171875,1877.300048828125,46.0,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000.0,0.07500000298023224,0.07800000160932541,0.0729999989271164,0.07800000160932541,0.0
2020-12-25,24664.791015625,24710.1015625,23463.673828125,23733.5703125,42068395846,1879.9000244140625,1879.9000244140625,1875.699951171875,1877.300048828125,46.0,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000.0,0.07500000298023224,0.07800000160932541,0.0729999989271164,0.07800000160932541,0.0
2020-12-26,26437.037109375,26718.0703125,24522.689453125,24677.015625,48332647295,1879.9000244140625,1879.9000244140625,1875.699951171875,1877.300048828125,46.0,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000.0,0.07500000298023224,0.07800000160932541,0.0729999989271164,0.07800000160932541,0.0
2020-12-27,26272.294921875,28288.83984375,25922.76953125,26439.373046875,66479895605,1879.9000244140625,1879.9000244140625,1875.699951171875,1877.300048828125,46.0,3703.06005859375,3703.820068359375,3689.320068359375,3694.030029296875,1883780000.0,0.07500000298023224,0.07800000160932541,0.0729999989271164,0.07800000160932541,0.0
2020-12-28,27084.80859375,27389.111328125,26207.640625,26280.822265625,49056742893,1877.199951171875,1895.800048828125,1873.699951171875,1895.5,75.0,3735.360107421875,3740.510009765625,3723.030029296875,3723.030029296875,3535460000.0,0.07999999821186066,0.08299999684095383,0.07800000160932541,0.07800000160932541,0.0
2020-12-29,27362.4375,27370.720703125,25987.298828125,27081.810546875,45265946774,1879.699951171875,1881.300048828125,1879.699951171875,1881.300048828125,343.0,3727.0400390625,3756.1201171875,3723.31005859375,3750.010009765625,3393290000.0,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.0
2020-12-30,28840.953125,28937.740234375,27360.08984375,27360.08984375,51287442704,1891.0,1895.800048828125,1877.300048828125,1879.9000244140625,444.0,3732.0400390625,3744.6298828125,3730.2099609375,3736.18994140625,3154850000.0,0.07000000029802322,0.09000000357627869,0.07000000029802322,0.09000000357627869,0.0
2020-12-31,29001.720703125,29244.876953125,28201.9921875,28841.57421875,46754964848,1893.0999755859375,1901.300048828125,1892.699951171875,1897.0,127.0,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000.0,0.06499999761581421,0.06800000369548798,0.05999999865889549,0.06800000369548798,0.0
2021-01-01,29374.15234375,29600.626953125,28803.5859375,28994.009765625,40730301359,1893.0999755859375,1901.300048828125,1892.699951171875,1897.0,127.0,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000.0,0.06499999761581421,0.06800000369548798,0.05999999865889549,0.06800000369548798,0.0
2021-01-02,32127.267578125,33155.1171875,29091.181640625,29376.455078125,67865420765,1893.0999755859375,1901.300048828125,1892.699951171875,1897.0,127.0,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000.0,0.06499999761581421,0.06800000369548798,0.05999999865889549,0.06800000369548798,0.0
2021-01-03,32782.0234375,34608.55859375,32052.31640625,32129.408203125,78665235202,1893.0999755859375,1901.300048828125,1892.699951171875,1897.0,127.0,3756.070068359375,3760.199951171875,3726.8798828125,3733.27001953125,3179040000.0,0.06499999761581421,0.06800000369548798,0.05999999865889549,0.06800000369548798,0.0
2021-01-04,31971.9140625,33440.21875,28722.755859375,32810.94921875,81163475344,1944.699951171875,1945.0999755859375,1912.199951171875,1912.199951171875,154.0,3700.64990234375,3769.989990234375,3662.7099609375,3764.610107421875,5015000000.0,0.06800000369548798,0.0729999989271164,0.06800000369548798,0.06800000369548798,0.0
2021-01-05,33992.4296875,34437.58984375,30221.1875,31977.041015625,67547324782,1952.699951171875,1952.699951171875,1941.300048828125,1941.699951171875,113.0,3726.860107421875,3737.830078125,3695.070068359375,3698.02001953125,4591020000.0,0.07800000160932541,0.07999999821186066,0.07800000160932541,0.07800000160932541,0.0
2021-01-06,36824.36328125,36879.69921875,33514.03515625,34013.61328125,75289433811,1906.9000244140625,1959.9000244140625,1901.5,1952.0,331.0,3748.139892578125,3783.0400390625,3705.340087890625,3712.199951171875,6064110000.0,0.07800000160932541,0.07800000160932541,0.07800000160932541,0.07800000160932541,0.0
2021-01-07,39371.04296875,40180.3671875,36491.19140625,36833.875,84762141031,1912.300048828125,1926.699951171875,1912.0,1922.5999755859375,122.0,3803.7900390625,3811.550048828125,3764.7099609375,3764.7099609375,5099160000.0,0.07999999821186066,0.08299999684095383,0.07800000160932541,0.07800000160932541,0.0
2021-01-08,40797.609375,41946.73828125,36838.63671875,39381.765625,88107519480,1834.0999755859375,1908.0,1834.0999755859375,1908.0,60.0,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2021-01-09,40254.546875,41436.3515625,38980.875,40788.640625,61984162837,1834.0999755859375,1908.0,1834.0999755859375,1908.0,60.0,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2021-01-10,38356.44140625,41420.19140625,35984.62890625,40254.21875,79980747690,1834.0999755859375,1908.0,1834.0999755859375,1908.0,60.0,3824.679931640625,3826.68994140625,3783.60009765625,3815.050048828125,4773040000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2021-01-11,35566.65625,38346.53125,30549.599609375,38346.53125,123320567399,1849.5999755859375,1849.5999755859375,1826.5,1826.5,20.0,3799.610107421875,3817.860107421875,3789.02001953125,3803.139892578125,4465430000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2021-01-12,33922.9609375,36568.52734375,32697.9765625,35516.359375,74773277909,1842.9000244140625,1859.699951171875,1839.4000244140625,1849.0,176.0,3801.18994140625,3810.780029296875,3776.510009765625,3801.6201171875,4994950000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
2021-01-13,37316.359375,37599.9609375,32584.66796875,33915.12109375,69364315979,1853.5999755859375,1858.5999755859375,1853.5999755859375,1858.0,189.0,3809.840087890625,3820.9599609375,3791.5,3802.22998046875,4602510000.0,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.0
